name,description,source,url
Resolución Exenta SII N° 156 del 14 de Diciembre del 2020,Aprueba Convenio de Intercambio de Información y Colaboración entre el Servicio Nacional de Pesca y Acuicultura y el Servicio de Impuestos Internos.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso156.pdf
Resolución Exenta SII N° 155 del 14 de Diciembre del 2020,Aprueba Convenio de Intercambio de Información y Colaboración entre la Superintendencia de Casinos de Juego y el Servicio de Impuestos Internos.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso155.pdf
Resolución Exenta SII N° 154 del 11 de Diciembre del 2020,Aprueba Convenio Intercambio de Información y Colaboración entre la Dirección de Presupuesto y el Servicio de Impuestos Internos.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso154.pdf
Resolución Exenta SII N° 153 del 10 de Diciembre del 2020,"Modifica Resolución Ex. SII Nº 106 de 24.12.2013 que contiene el formato de formulario de Declaración Jurada Nº 1887 y la Resolución Ex. SII Nº 110, de 30.09.2019 que contiene instrucciones de llenado.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso153.pdf
Resolución Exenta SII N° 152 del 09 de Diciembre del 2020,Establece procedimiento para la inscripción en el sistema de emisión de boletas electrónicas del SII.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso152.pdf
Resolución Exenta SII N° 151 del 09 de Diciembre del 2020,"Regula la validación de los Certificados de Residencia emitidos por administraciones tributarias extranjeras para efectos tributarios, especialmente de las retenciones a que se refiere el artículo 74 N° 4 de la Ley sobre Impuesto a la Renta y sobre las cantidades sujetas a la obligación de restitución del artículo 14 A) y 63, de la misma ley. Deja sin efecto Resolución Exenta SII Nº11 de 2019.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso151.pdf
Resolución Exenta SII N° 150 del 02 de Diciembre del 2020,"Establece procedimiento simplificado para otorgar RUT y eximir de obligaciones de dar aviso de inicio de actividades, llevar contabilidad y declarar anualmente sus rentas, a contribuyentes no domiciliados ni residentes en Chile. Deja sin efecto Resolución Exenta SII Nº 36, de 2011.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso150.pdf
Resolución Exenta SII N° 149 del 30 de Noviembre del 2020,"Amplia plazo establecido por Resolución Ex. SII N° 123, de 2019.",Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso149.pdf
Resolución Exenta SII N° 148 del 27 de Noviembre del 2020,"Designa secretarios titulares y suplentes en tribunales especiales de alzada de los bienes raíces de la primera y segunda serie, con jurisdicción en el territorio de la ilustrísima corte de apelaciones de Copiapó.",Fuente: Departamento de Asesoría Jurídica.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso148.pdf
Resolución Exenta SII N° 147 del 27 de Noviembre del 2020,Autoriza a la sociedad Transbank S.A. para emitir boleta de ventas y servicios por el “servicio operación transacción extranjera” en la forma que indica.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso147.pdf
Resolución Exenta SII N° 146 del 27 de Noviembre del 2020,"Delega facultades y asigna funciones, en las jefaturas y materias que indica. Deja sin efecto Resolución Exenta N° 1 de 2020.",Fuente: Subdirección de Administración.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso146.pdf
Resolución Exenta SII N° 145 del 26 de Noviembre del 2020,Amplía plazo para restituir aporte fiscal del Art. 4° del Art. Primero de la Ley N° 21.252 para la protección de los ingresos de la clase media con motivo de la propagación del COVID-19.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso145.pdf
Resolución Exenta SII N° 144 del 25 de Noviembre del 2020,"Revoca Res. EX. SII N° 34 de 1981 y delega facultad de calificar como gastos, los desembolsos por concepto de vehículos, en directores regionales y en el director de grandes contribuyentes.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso144.pdf
Resolución Exenta SII N° 143 del 23 de Noviembre del 2020,Autoriza Como Receptor Electrónico De Documentos Tributarios Electrónicos A Los Organismos Públicos Que Indica.,Fuente: SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE DEPARTAMENTO DE OPERACIONES,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso143.pdf
Resolución Exenta SII N° 142 del 20 de Noviembre del 2020,Modifica Subrogancia De Secretaria General,Fuente: Secretaria General,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso142.pdf
Resolución Exenta SII N° 141 del 13 de Noviembre del 2020,"Imparte instrucciones sobre la opción de informar al Servicio de Impuestos Internos, con efecto retroactivo, el ingreso diferido por las rentas o cantidades que se mantengan pendientes de tributación, conforme a lo dispuesto en el artículo décimo quinto transitorio de la Ley N° 21.210, sobre modernización tributaria.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso141.pdf
Resolución Exenta SII N° 140 del 30 de Octubre del 2020,"Incorpórase a Bice Factoring S.A., en la nómina de entidades para ser receptora de la carpeta tributaria por mandato.",Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso140.pdf
Resolución Exenta SII N° 139 del 29 de Octubre del 2020,Autoriza como receptor electrónico de documentos tributarios electrónicos a los organismos públicos que indica.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso139.pdf
Resolución Exenta SII N° 138 del 29 de Octubre del 2020,Autoriza como receptor electrónico de documentos tributarios electrónicos a los organismos públicos que indica.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso138.pdf
Resolución Exenta SII N° 137 del 28 de Octubre del 2020,"Exime a centro de servicios médicos porvenir limitada de la obligación de timbraje de pagarés establecida en el artículo 17 inciso 2° del D.l. N° 3.475 de, 1980 y fija requisitos en su reemplazo.",Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso137.pdf
Resolución Exenta SII N° 136 del 23 de Octubre del 2020,Establece procedimiento de verificación de antecedentes para determinar el cumplimiento de requisitos de procedencia del beneficio del artículo 5 del artículo primero de la Ley N° 21.252 para la protección de los ingresos de la clase media con motivo de la propagación de la enfermedad denominada COVID-19.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso136.pdf
Resolución Exenta SII N° 135 del 23 de Octubre del 2020,"Establece la forma y plazo en que los contribuyentes deberán acreditar las devoluciones, disminuciones o retiros de capital realizados en sociedades, establecimientos permanentes y otras entidades en el exterior.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso135.pdf
Resolución Exenta SII N° 134 del 16 de Octubre del 2020,Autoriza como receptor electrónico de documentos tributarios electrónicos a los organismos públicos que indica.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso134.pdf
Resolución Exenta SII N° 133 del 05 de Octubre del 2020,"Amplía el plazo establecido en la Resolución Exenta SII N° 38 de 2020, para presentar o rectificar la declaración jurada 1820 o 1829. Respecto de operaciones de derivados celebrados, modificados, cedidos o liquidados durante el año 2020.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso133.pdf
Resolución Exenta SII N° 132 del 02 de Octubre del 2020,"Fija procedimiento especial y previo para restituir el aporte fiscal del artículo 4° del artículo primero de la Ley N° 21.252 para la protección de los ingresos de la clase media con motivo de la propagación de la enfermedad denominada COVID-19, para los casos en que se haya obtenido sin cumplir con los requisitos legales.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso132.pdf
Resolución Exenta SII N° 131 del 02 de Octubre del 2020,Dispone declaración jurada de mejoras efectuadas por propietarios de bienes raíces de la primera serie agrícola y fija plazo de presentación.,Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso131.pdf
Resolución Exenta SII N° 130 del 30 de Septiembre del 2020,"Modifica Resolución Exenta Nº 11 de 28 de enero de 2014, que establece la obligación de presentar Declaración Jurada anual Nº 1909, sobre desembolsos y otras partidas o cantidades a que se refiere el inciso tercero del artículo 21 de la Ley sobre Impuesto a la Renta.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso130.pdf
Resolución Exenta SII N° 129 del 30 de Septiembre del 2020,"Modifica Resoluciones Exentas SII Nºs 20 de 2015 y 99 de 2017, que establecen la obligación de presentar Declaración Jurada anual Nº 1922 y de emitir los certificados N°s 43 y 44, adecuándolos a la normativa vigente.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso129.pdf
Resolución Exenta SII N° 128 del 30 de Septiembre del 2020,"Fija plazo para la presentación de Declaraciones Juradas que se indican, para el año tributario 2021.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso128.pdf
Resolución Exenta SII N° 127 del 30 de Septiembre del 2020,"Establece forma y plazo para que los contribuyentes que tributen conforme a lo dispuesto en los artículos 14 letra b) N° 1; 14 letra b) N° 2 y N° 34 de la Ley sobre Impuesto a la Renta, entreguen y certifiquen la información que se detalla. Deja sin efecto Resolución Exenta SII N° 102 de 2017.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso127.pdf
Resolución Exenta SII N° 126 del 30 de Septiembre del 2020,"Reemplaza formato, contenido e instrucciones de declaraciones juradas y certificados que se indican y deja sin efecto las resoluciones que se señalan.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso126.pdf
Resolución Exenta SII N° 125 del 30 de Septiembre del 2020,Establece obligación de presentar declaración jurada anual sobre Trusts; fija formato y mecanismo de declaración; y deja sin efecto Resolución Exenta SII N° 46 de 2018.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso125.pdf
Resolución Exenta SII N° 124 del 30 de Septiembre del 2020,Modifica Resolución Ex. SII Nº 124 de 26 de diciembre de 2016 que establece forma y plazo para presentar declaración jurada Nº 1933 por los mandatarios encargados de gestionar el mandato especial de administración de cartera de valores establecido en la Ley Nº 20.880.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso124.pdf
Resolución Exenta SII N° 123 del 30 de Septiembre del 2020,"Establece forma y plazo para presentar declaración jurada anual de formulario N° 1847 denominado Declaración jurada anual sobre balance de 8 columnas” y declaración jurada anual de formulario N° 1926 sobre “base imponible de primera categoría y datos contables balance”. Deja sin efecto Resoluciones Exentas N°s 2, del 2012, 112, del 2015, 101 de 2017 y 110 de 2019.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso123.pdf
Resolución Exenta SII N° 122 del 29 de Septiembre del 2020,"Establece declaración jurada anual N° 1914, sobre retiros en depósitos a plazo, cuentas de ahorro, cuotas de fondos mutuos y otros instrumentos financieros autorizados acogidos al artículo 54 bis de la Ley sobre Impuesto a la Renta, vigente hasta el 31 de diciembre de 2019. Deja sin efecto la resolución Ex. SII N° 130, de 2014.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso122.pdf
Resolución Exenta SII N° 121 del 29 de Septiembre del 2020,"Establece rangos de porcentajes aplicables a créditos vencidos y procedimiento y registro tributario de castigo de deudas incobrables, conforme a lo dispuesto en el artículo 31 inciso 4°, N° 4 de la Ley sobre Impuesto a la Renta.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso121.pdf
Resolución Exenta SII N° 120 del 29 de Septiembre del 2020,"Modifica resolución exenta SII N° 110 de 2015 que establece declaración jurada anual de caracterización tributaria global, formulario N° 1913.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso120.pdf
Resolución Exenta SII N° 119 del 28 de Septiembre del 2020,Establece la obligación de presentar declaración jurada sobre enajenación de entidades extranjeras con activos subyacentes en chile por medio de formulario N° 1921; establece reglas para correlacionar inversiones y pasivos según lo dispuesto en el inciso quinto del artículo 10 de la Ley sobre Impuesto a la Renta; y deja sin efecto resolución N° 65 de 2015.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso119.pdf
Resolución Exenta SII N° 118 del 28 de Septiembre del 2020,"Exime a instituciones que indica, de la obligación de timbraje en la emisión de certificados por donaciones y fija requisitos que se señalan.",Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso118.pdf
Resolución Exenta SII N° 117 del 28 de Septiembre del 2020,"Exime a fundación arando esperanza, de la obligación de timbraje en la emisión de certificados por donaciones y fija requisitos que se señalan.",Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso117.pdf
Resolución Exenta SII N° 116 del 23 de Septiembre del 2020,Aprueba Addendum Modificación Convenio Intercambio de Información y Colaboración entre el Servicio Nacional de Capacitación y Empleo y el Servicio de Impuestos Internos.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso116.pdf
Resolución Exenta SII N° 115 del 23 de Septiembre del 2020,Aprueba Addendum Modificación Convenio Intercambio de Información y Colaboración entre el Servicio Nacional de Capacitación y Empleo y el Servicio de Impuestos Internos.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso115.pdf
Resolución Exenta SII N° 114 del 16 de Septiembre del 2020,Autoriza como receptor electrónico de documentos tributarios electrónicos a los organismos públicos que indica.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso114.pdf
Resolución Exenta SII N° 113 del 15 de Septiembre del 2020,Modifica la resolución Exenta SII N°107 de 2017 y la estructura e instrucciones de la declaración jurada anual sobre operaciones en chile por medio de formulario N°1946.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso113.pdf
Resolución Exenta SII N° 112 del 14 de Septiembre del 2020,Establece forma y plazo de aceptación de propuesta de rebaja del impuesto territorial efectuada por el SII y de presentación de antecedentes para solicitar el beneficio establecido en la Ley N° 20.732. Deja sin efecto resoluciones que indica.,Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso112.pdf
Resolución Exenta SII N° 111 del 14 de Septiembre del 2020,"Modifica resolución Ex. SII Nº 103 de 13 de octubre de 2017 que establece la obligación de presentar declaración jurada anual Nº 1945 sobre ingresos, desembolsos y otros antecedentes de las organizaciones sin fines de lucro.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso111.pdf
Resolución Exenta SII N° 110 del 11 de Septiembre del 2020,Delega facultad que indica en la funcionaria que se individualiza,Fuente: Subdirección Jurídica.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso110.pdf
Resolución Exenta SII N° 109 del 08 de Septiembre del 2020,Actualiza y complementa Resolución Ex. SII N° 120 de 2016 sobre declaración jurada anual sobre operaciones en el exterior por medio de Formulario N° 1929.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso109.pdf
Resolución Exenta SII N° 108 del 08 de Septiembre del 2020,Deja sin efecto las instrucciones relativas a vales en reemplazo de boletas y vales electrónicos en reemplazo de la boleta de ventas y servicios en la forma y condiciones que indica.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso108.pdf
Resolución Exenta SII N° 107 del 08 de Septiembre del 2020,"Establece procedimiento para solicitar devolución de remanentes de IVA, conforme lo dispuesto por la Ley N° 21.256.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso107.pdf
Resolución Exenta SII N° 106 del 03 de Septiembre del 2020,Acredita y autoriza a contribuyente que indica para actuar como prestador de servicios de certificación digital de identidades y emitir certificados digitales de uso y pago tributario.,Fuente: Subdirección de Informática.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso106.pdf
Resolución Exenta SII N° 105 del 03 de Septiembre del 2020,"Complementa normas sobre condonación de recargos legales de deudas de contribuciones, conforme a lo previsto en el N° 4 del artículo 1° del decreto supremo N° 1156 de 2020 del Ministerio de Hacienda.",Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso105.pdf
Resolución Exenta SII N° 104 del 02 de Septiembre del 2020,"Modifica fecha de entrada en vigencia de la resolución Ex. SII N° 74 de fecha 02 de julio de 2020, que instruye procedimiento para emitir boletas electrónicas y boletas no afectas y exentas electrónicas de ventas y servicios.",Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso104.pdf
Resolución Exenta SII N° 103 del 01 de Septiembre del 2020,Autoriza a proceder conforme al modelo de operación de contabilidad electrónica a los contribuyentes que señala.,Fuente: Subdirección de Asistencia al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso103.pdf
Resolución Exenta SII N° 102 del 31 de Agosto del 2020,Autoriza como receptor electrónico de documentos tributarios electrónicos a los organismos públicos que indica.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso102.pdf
Resolución Exenta SII N° 101 del 31 de Agosto del 2020,"Establece la obligación de presentar declaraciones juradas anuales informativas de precios de transferencia denominadas “archivo maestro” y “archivo local”, y modifica Resolución Ex. SII N°126, de 2016.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso101.pdf
Resolución Exenta SII N° 100 del 28 de Agosto del 2020,"Designa secretario titular y suplente en el tribunal especial de alzada de los bienes raíces de la primera serie, con jurisdicción en el territorio de la ilustrísima corte de apelaciones de concepción.",Fuente: Departamento de Asesoría Jurídica.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso100.pdf
Resolución Exenta SII N° 99 del 28 de Agosto del 2020,Establece forma y plazo para presentar declaración jurada anual sobre dividendos distribuidos y créditos correspondientes por acciones en custodia.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso99.pdf
Resolución Exenta SII N° 98 del 28 de Agosto del 2020,"Establece forma y plazo para presentar declaración jurada anual sobre retiros, remesas y/o dividendos distribuidos y créditos correspondientes, efectuados por contribuyentes sujetos al régimen de la letra a) y n° 3 de la letra d) del artículo 14 de la ley sobre impuesto a la renta…",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso98.pdf
Resolución Exenta SII N° 97 del 28 de Agosto del 2020,"Establece obligación de presentar declaración jurada de contribuyentes acogidos a las disposiciones del artículo 14 letra d) N° 8 de la lir, por rentas o cantidades que correspondan a sus propietarios, e informar y certificar lo que se indica.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso97.pdf
Resolución Exenta SII N° 96 del 25 de Agosto del 2020,Aprueba Convenio de Intercambio de Información y Colaboración entre el Servicio Nacional del Consumidor y el Servicio de Impuestos Internos.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso96.pdf
Resolución Exenta SII N° 95 del 25 de Agosto del 2020,Aprueba Acuerdo de Colaboración Tributaria entre el Servicio de Impuestos Internos y la Cámara Chilena de la Construcción.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso95.pdf
Resolución Exenta SII N° 94 del 24 de Agosto del 2020,"Autorización a corporación red de alimentos, Rut Nº 65.020.518-9, para distribuir alimentos, pañales y otros artículos de primera necesidad a instituciones sin fines de lucro no inscritas en los términos que se indican.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso94.pdf
Resolución Exenta SII N° 93 del 24 de Agosto del 2020,Declara término de giro según lo dispuesto en el inciso final del artículo 69 del código tributario.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2020/reso93.pdf
