name,description,source,url
Resolución Exenta SII N° 122 del 19 de Diciembre del 2024,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Estación Central.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso122.pdf
Resolución Exenta SII N° 121 del 19 de Diciembre del 2024,Reitera exigencias legales sobre emisión de facturas para el caso de supermercados y restaurantes y su cumplimiento,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso121.pdf
Resolución Exenta SII N° 120 del 18 de Diciembre del 2024,Establece criterios para definir un caso como relevante o de interés institucional conforme al numeral 5° de la letra C del inciso segundo del artículo 6° del Código Tributario.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso120.pdf
Resolución Exenta SII N° 119 del 12 de Diciembre del 2024,"Fija nómina “contribuyentes IVA SD afectos a cambio de sujeto” a que se refiere la resolución Ex. SII N° 46 de 2022, respecto de cuyos servicios se retendrá el impuesto al valor agregado conforme al inciso 7° del Artículo 3° de la Ley sobre Impuesto a las ventas y servicios.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso119.pdf
Resolución Exenta SII N° 118 del 12 de Diciembre del 2024,Establece la forma y oportunidad en que las entidades que indica deben informar según lo dispuesto en el Artículo 9 de la Ley 21.420.,Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso118.pdf
Resolución Exenta SII N° 117 del 12 de Diciembre del 2024,Fija documentos tributarios que deben emitirse por los vendedores de bienes muebles usados para identificar a su proveedor conforme al Artículo 88 bis del Código Tributario,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso117.pdf
Resolución Exenta SII N° 116 del 11 de Diciembre del 2024,Fija forma y periodicidad de las sesiones del comité ejecutivo. Deja sin efecto Resolución Ex. SII N° 68 de 2016.,Fuente: Subdirección Jurídica.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso116.pdf
Resolución Exenta SII N° 115 del 05 de Diciembre del 2024,Delega en los jefes de departamentos de avaluaciones la facultad que indica,Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso115.pdf
Resolución Exenta SII N° 114 del 05 de Diciembre del 2024,Aprueba Convenio entre el Servicio de Impuestos Internos de la República de Chile y el Centro Interamericano de Administraciones Tributarias para la realización de la 59ª Asamblea General del CIAT.,Fuente: Subdirección Normativa,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso114.pdf
Resolución Exenta SII N° 113 del 05 de Diciembre del 2024,"Término de giro simplificado, según lo dispuesto en el inciso octavo del artículo 69° del Código Tributario.",Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso113.pdf
Resolución Exenta SII N° 112 del 28 de Noviembre del 2024,Aprueba convenio de colaboración entre Servicio de Impuestos Internos y el Instituto Profesional de Chile.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso112.pdf
Resolución Exenta SII N° 111 del 28 de Noviembre del 2024,"Modifica resolución ex. SII Nº 106 de 2021, que reorganiza las unidades que conforman el departamento Subdirección de Fiscalización y ámbito de competencia de las Unidades que lo conforman.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso111.pdf
Resolución Exenta SII N° 110 del 28 de Noviembre del 2024,"Fija forma de hacer efectiva la Fiscalización en los controles carreteros o móviles, habilitados por este servicio, a los vehículos de transporte de carga y Sanciona su incumplimiento",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso110.pdf
Resolución Exenta SII N° 109 del 28 de Noviembre del 2024,Delega facultad que indica en la funcionaria que se individualiza,Fuente: Subdirección Jurídica.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso109.pdf
Resolución Exenta SII N° 108 del 21 de Noviembre del 2024,Amplia plazo para presentar el formulario N° 1920 para acogerse al sistema de declaración voluntaria y extraordinaria de bienes o rentas; y al término anticipado de gestiones judiciales pendientes; conforme a los artículos undécimo y duodécimo transitorios de la Ley N° 21.713.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso108.pdf
Resolución Exenta SII N° 107 del 14 de Noviembre del 2024,Fija procedimiento para la declaración y pago del IVA por contribuyentes sin domicilio ni residencia en chile inscritos en el régimen de tributación simplificada del párrafo 7° bis del título II de la ley sobre impuesto a las ventas y servicios.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso107.pdf
Resolución Exenta SII N° 106 del 07 de Noviembre del 2024,Delega facultad que indica en la funcionaria que se individualiza,Fuente: Subdirección Jurídica.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso106.pdf
Resolución Exenta SII N° 105 del 30 de Octubre del 2024,"Fija procedimiento de inscripción en el régimen de tributación simplificada del párrafo 7° bis del título II de la Ley sobre impuesto a las ventas y servicios, por parte de contribuyentes sin domicilio ni residencia en Chile que presten servicios afectos a IVA.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso105.pdf
Resolución Exenta SII N° 104 del 25 de Octubre del 2024,Establece forma de acogerse a solicitud de término anticipado de gestiones judiciales pendientes conforme al artículo duodécimo transitorio de la Ley 21.713.,Fuente: Subdirección Jurídica.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso104.pdf
Resolución Exenta SII N° 103 del 25 de Octubre del 2024,"Fija formato e instrucciones de formulario N° 1920 y establece la forma en que los contribuyentes podrán acogerse al sistema de declaración voluntaria y extraordinaria de bienes o rentas, dispuesto en el artículo undécimo transitorio de la Ley N° 21.713.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso103.pdf
Resolución Exenta SII N° 102 del 24 de Octubre del 2024,"Modifica resolución Ex. SII N° 131, de 2 de octubre de 2020, que dispone declaración jurada de mejoras efectuadas por propietarios de bienes raíces de la primera serie agrícola y fija plazo de presentación.",Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso102.pdf
Resolución Exenta SII N° 101 del 24 de Octubre del 2024,Instruye sobre la forma de documentar los servicios prestados por trabajadores independientes de plataformas digitales sin domicilio o residencia en Chile,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso101.pdf
Resolución Exenta SII N° 100 del 16 de Octubre del 2024,Aprueba convenio de colaboración entre Servicio de Impuestos Internos y Universidad Autónoma de Chile.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso100.pdf
Resolución Exenta SII N° 99 del 11 de Octubre del 2024,Autoriza a proceder conforme al modelo de operación de contabilidad electrónica a los contribuyentes que señala,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso99.pdf
Resolución Exenta SII N° 98 del 10 de Octubre del 2024,Crea registro de asociaciones culturales y deja sin efecto la Resolución Ex. SII N° 6 de 2024.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso98.pdf
Resolución Exenta SII N° 97 del 10 de Octubre del 2024,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Quinta Normal.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso97.pdf
Resolución Exenta SII N° 96 del 10 de Octubre del 2024,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Futrono.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso96.pdf
Resolución Exenta SII N° 95 del 10 de Octubre del 2024,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Pitrufquén.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso95.pdf
Resolución Exenta SII N° 94 del 10 de Octubre del 2024,"Establece obligación de presentar anualmente información sobre cuentas financieras, de conformidad a los artículos 33 BIS N°1 y 62 TER del código tributario. Deja sin efecto Resolución Exenta N° 48, de 2018.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso94.pdf
Resolución Exenta SII N° 93 del 12 de Septiembre del 2024,Aprueba convenio de colaboración específico entre Servicio de Impuestos Internos y la facultad de economía y negocios de la Universidad de Chile.,Fuente: Subdirección Desarrollo de las Personas,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso93.pdf
Resolución Exenta SII N° 92 del 12 de Septiembre del 2024,Aprueba Addendum de Convenio de Intercambio de Información y Colaboración entre el Instituto Nacional de Estadística y el Servicio de Impuestos Internos.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso92.pdf
Resolución Exenta SII N° 91 del 12 de Septiembre del 2024,"Fija las fechas de vencimiento para la presentación de declaraciones juradas que se indican, para el año tributario 2025.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso91.pdf
Resolución Exenta SII N° 90 del 11 de Septiembre del 2024,Crea la oficina de crimen organizado y define sus funciones.,Fuente: Dirección Nacional,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso90.pdf
Resolución Exenta SII N° 89 del 05 de Septiembre del 2024,"Designa secretaria titular y suplente en tribunal especial de alzada de los bienes raíces de la primera y segunda serie, con jurisdicción en el territorio de la I. Corte de apelaciones de La Serena",Fuente: Subdirección Jurídica.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso89.pdf
Resolución Exenta SII N° 88 del 02 de Septiembre del 2024,"INCORPÓRASE A PENTA FINANCIERO S.A., EN LA NÓMINA DE ENTIDADES PARA SER RECEPTORA DE LA CARPETA TRIBUTARIA POR MANDATO.",Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso88.pdf
Resolución Exenta SII N° 87 del 30 de Agosto del 2024,"Reemplaza formato, contenido e instrucciones de declaración jurada anual de contribuyentes acogidos a las normas del artículos 14 letra B) N° 1 (contribuyentes de primera categoría que declaren rentas efectivas y que no las determinen sobre la base de un balance general, según contabilidad completa) y 14 letra B) N° 2 y 34 (contribuyentes de primera categoría acogidos al régimen de renta presunta) de la LIR, formulario N° 1943. Deja sin efecto Resolución Exenta SII N° 127 de 2020.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso87.pdf
Resolución Exenta SII N° 86 del 30 de Agosto del 2024,Instruye sobre obligación de presentar declaración anual sobre bienes raíces arrendados por medio de formulario N° 1835; deja sin efecto Resolución Ex. SII N°98 de 31 de agosto de 2023.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso86.pdf
Resolución Exenta SII N° 85 del 30 de Agosto del 2024,"Modifica formato, contenido e instrucciones de declaraciones juradas que se indican.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso85.pdf
Resolución Exenta SII N° 84 del 30 de Agosto del 2024,"Reemplaza formato, contenido e instrucciones de declaración jurada anual de caracterización tributaria global, formulario Nº 1913",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso84.pdf
Resolución Exenta SII N° 83 del 29 de Agosto del 2024,Declara término de giro según lo dispuesto en el inciso final del artículo 69 del código tributario.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso83.pdf
Resolución Exenta SII N° 82 del 29 de Agosto del 2024,Procedimiento de exclusión del registro de sociedades de profesionales por incumplimiento de requisitos.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso82.pdf
Resolución Exenta SII N° 81 del 29 de Agosto del 2024,Acredita y autoriza a contribuyente que indica para actuar como prestador de servicios de certificación digital de identidades y emitir certificados digitales de uso y pago tributario.,Fuente: Subdirección de Tecnologías de la Información,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso81.pdf
Resolución Exenta SII N° 80 del 28 de Agosto del 2024,Autoriza como receptor electrónico de documentos tributarios electrónicos a organismo público que indica.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso80.pdf
Resolución Exenta SII N° 79 del 23 de Agosto del 2024,Deja sin efecto resoluciones exentas N° 1055 de 2010 y N° 96 DE 2013.,Fuente: Subdirección de Administración.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso79.pdf
Resolución Exenta SII N° 78 del 05 de Agosto del 2024,Autoriza a proceder conforme al modelo de operación de contabilidad electrónica a los contribuyentes que señala,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso78.pdf
Resolución Exenta SII N° 77 del 01 de Agosto del 2024,"Autoriza a Banco de Chile a eximirse de la obligación de la emisión de liquidación a que hace referencia el resolutivo 3° de la Res. Ex. N° 328, de 1977, cumpliendo requisitos que se indican.",Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso77.pdf
Resolución Exenta SII N° 76 del 30 de Julio del 2024,"Establece formulario para declarar y pagar el impuesto sustitutivo de los impuestos finales, aplicable sobre utilidades tributables acumuladas contenidas en el registro rai, que establece el artículo décimo y undécimo de la ley N° 21.681. Modifica resolución exenta SII N°27 del 25 de febrero del 2009.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso76.pdf
Resolución Exenta SII N° 75 del 19 de Julio del 2024,"Deja sin efecto la Resolución Ex. SII n°123 de 2021, y actualiza requisitos para la emisión de guías de despacho y facturas, de los contribuyentes que indica.",Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso75.pdf
Resolución Exenta SII N° 74 del 19 de Julio del 2024,Acredita y autoriza a contribuyente que indica para actuar como prestador de Servicios de certificación digital de identidades y emitir certificados digitales de uso y pago tributario.,Fuente: Subdirección de Tecnologías de la Información,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso74.pdf
Resolución Exenta SII N° 73 del 05 de Julio del 2024,"Ampliación De Plazo De Pago De Cuotas Del Impuesto Territorial, Facilidades De Pago Mediante Convenios Especiales Y Condonación De Intereses Conforme Al Decreto Supremo N° 287 De 2024, Del Ministerio De Hacienda, Que Establece Medidas De Índole Tributaria Para La Región De Coquimbo, Afectada Por La Sequía Y Declarada Como Zona Afectada Por Catástrofe.",Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso73.pdf
Resolución Exenta SII N° 72 del 04 de Julio del 2024,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Castro.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso72.pdf
Resolución Exenta SII N° 71 del 04 de Julio del 2024,Aprueba Acuerdo de Confidencialidad entre el Banco Interamericano de Desarrollo y el Servicio de Impuestos Internos.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso71.pdf
Resolución Exenta SII N° 70 del 03 de Julio del 2024,"Incorpórase a CFC CAPITAL SA, en la nómina de entidades para ser receptora de la carpeta tributaria por mandato.",Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso70.pdf
Resolución Exenta SII N° 69 del 28 de Junio del 2024,"Designa responsables de procesos, delega facultades que indica y deja sin efecto resolución que indica.",Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso69.pdf
Resolución Exenta SII N° 68 del 28 de Junio del 2024,"Establece nuevo aplicativo de declaración, para que las municipalidades informen al Servicio de Impuestos Internos respecto de las recepciones definitivas de construcciones y, o regularizaciones que otorguen. Deja sin efecto la Resolución Exenta SII N° 114 del año 2017.",Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso68.pdf
Resolución Exenta SII N° 67 del 28 de Junio del 2024,"Fija nóminas de agentes retenedores y de contribuyentes sujetos a retención, conforme a Resolución Ex. SII N° 42, de 30 de abril de 2018, que dispuso el cambio de sujeto para el cumplimiento de IVA.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso67.pdf
Resolución Exenta SII N° 66 del 19 de Junio del 2024,Aprueba Convenio De Colaboración Específico Entre Servicio De Impuestos Internos Y La Universidad Tecnológica Metropolitana,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso66.pdf
Resolución Exenta SII N° 65 del 19 de Junio del 2024,REEMPLAZA ANEXO I DE RESOLUCIÓN EX. SII N° 48 DE 2018,Fuente: Subdirección Normativa.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso65.pdf
Resolución Exenta SII N° 64 del 07 de Junio del 2024,"Prórroga del plazo para la presentación de declaraciones juradas en materia de precios de transferencia, formularios Nos 1907, 1937, 1950 Y 1951.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso64.pdf
Resolución Exenta SII N° 63 del 06 de Junio del 2024,"Delega en el (la) Subdirector (a) Jurídico(a), en los (las) Directores (as) Regionales y en el Director (a) de Grandes Contribuyentes las facultades que indica.",Fuente: Subdirección Jurídica.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso63.pdf
Resolución Exenta SII N° 62 del 03 de Junio del 2024,"Rectifica en el modo que indica listado anexo de la Resolución Exenta SII N° 8, de 2024.",Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso62.pdf
Resolución Exenta SII N° 61 del 24 de Mayo del 2024,Aprueba Convenio de Intercambio de información y colaboración entre el Servicio de Impuestos Internos y la Subsecretaría de Energía.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso61.pdf
Resolución Exenta SII N° 60 del 23 de Mayo del 2024,Delega facultad que indica en la funcionaria que se individualiza,Fuente: Subdirección Jurídica.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso60.pdf
Resolución Exenta SII N° 59 del 20 de Mayo del 2024,Autoriza a proceder conforme al modelo de operación de contabilidad electrónica a los contribuyentes que señala,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso59.pdf
Resolución Exenta SII N° 58 del 16 de Mayo del 2024,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Lanco,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso58.pdf
Resolución Exenta SII N° 57 del 09 de Mayo del 2024,Aprueba convenio de colaboración entre el Servicio de Impuestos Internos y el Instituto Chileno de Derecho Tributario.,Fuente: Subdirección de Asuntos Corporativos.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso57.pdf
Resolución Exenta SII N° 56 del 09 de Mayo del 2024,Declara término de giro según lo dispuesto en el inciso final del Artículo 69 del Código Tributario.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso56.pdf
Resolución Exenta SII N° 55 del 07 de Mayo del 2024,Autoriza como receptor electrónico de documentos tributarios electrónicos a organismos públicos que indica.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso55.pdf
Resolución Exenta SII N° 54 del 02 de Mayo del 2024,"Modifica Resolución Ex. SII N°28, de 15 marzo de 2023, reemplazando subrogantes de la Secretaría General.",Fuente: Subdirección de Asuntos Corporativos.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso54.pdf
Resolución Exenta SII N° 53 del 02 de Mayo del 2024,"Individualiza a las personas que, en razón de su función o cargo, tienen atribuciones decisorias relevantes o influyen decisivamente en quienes tengan dichas atribuciones, conforme lo dispuesto en el Art. 3° inciso 2° de la Ley N° 20.730, que Regula el Lobby y las Gestiones que representen Intereses Particulares ante las autoridades y funcionarios. Revoca Resolución Exenta SII N° 52, de 2023 y Resolución Exenta SII N° 33, del 11 de marzo de 2024.",Fuente: Subdirección de Asuntos Corporativos.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso53.pdf
Resolución Exenta SII N° 52 del 24 de Abril del 2024,"Imparte instrucciones sobre ampliación de plazo de pago de cuotas del impuesto territorial que indica; facilidades de pago mediante convenios especiales y, condonación de intereses, conforme lo dispuesto en los numerales 4), 5) y 6) del N° 1 del Decreto Supremo N° 71, de 2024, del Ministerio de Hacienda, que establece medidas de índole tributaria para las comunas afectadas por los incendios en las provincias de Marga Marga y Valparaíso, en la región de Valparaíso, declaradas como zonas afectadas por catástrofe mediante Decreto Supremo.",Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso52.pdf
Resolución Exenta SII N° 51 del 24 de Abril del 2024,Autoriza a emitir una única boleta electrónica de ventas y servicios diaria en la forma y condiciones que indica.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso51.pdf
Resolución Exenta SII N° 50 del 24 de Abril del 2024,Aprueba Addendum al Convenio de Intercambio de Información y Colaboración entre el Servicio de Tesorerías y el Servicio de Impuestos Internos.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso50.pdf
Resolución Exenta SII N° 49 del 18 de Abril del 2024,"Aprueba Prórroga y Modificación de Convenio Interadministrativo entre la Tesorería General de la República, el Banco del Estado de Chile y el Servicio de Impuestos Internos para disponibilizar canales de pago que faciliten la recaudación y el pago de tributos y otros ingresos públicos.",Fuente: Subdirección Jurídica.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso49.pdf
Resolución Exenta SII N° 48 del 15 de Abril del 2024,"DETERMINA QUE LA REPÚBLICA DE SINGAPUR NO TIENE UN RÉGIMEN FISCAL PREFERENCIAL PARA EFECTOS DE LA LEY SOBRE IMPUESTO A LA RENTA, EN CONFORMIDAD A LO SEÑALADO EN SU ARTÍCULO 41 H.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso48.pdf
Resolución Exenta SII N° 47 del 15 de Abril del 2024,AJUSTA NÓMINA “CONTRIBUYENTES IVA SD AFECTOS A CAMBIO DE SUJETO” QUE RIGE ENTRE EL 1° DE ENERO Y EL 31 DE DICIEMBRE DE 2024.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2024/reso47.pdf
